Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Unnamed: 69
Libya,LBY,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93910.0285861065,88121.036519013,81740.4735866652,80470.746761326,75817.6084938343,74497.09888708,75807.9281056178,70588.8988394489,68895.6318357623,69477.5985374653,66903.424983315,64849.2470444332,71429.3066566338,72706.1774880714,79084.473869812,81821.0394886141,83799.9602989726,81017.7432947096,75098.7964372644,76430.3106900763,39234.5534791084,75542.2858579252,60558.4853004562,45511.6617946745,44520.2991879117,43026.3920279462,55587.6713587312,58661.9029590816,51242.4568460083,36185.0925804697,45229.5009092105,40704.0312662915,43916.1734452253,43071.0883281166,
St. Lucia,LCA,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52419.890742678,55343.5269777226,54607.848399984,54409.4995016395,53367.1232303936,53953.7536955482,54995.4074242892,57542.8995684865,54683.3199115652,52028.4521746141,50229.8993855227,50391.6760717838,52513.2655938148,54204.2579613031,51286.9692977093,51524.9842628425,50010.6178613506,50556.083095045,49581.9846718688,49751.1709562936,51972.0871734761,49847.1651797781,50102.7496679452,49737.4170864813,48715.7390378081,49231.2378051069,49879.4732946866,50613.859264576,48398.765011939,52493.0741683239,44990.6750084198,48273.9852430639,46278.0721733001,47776.111729831,
Latin America & Caribbean,LCN,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34231.8599561069,34223.500354425,34680.6033364609,35728.3929794731,35545.5374347395,36504.6478121583,37106.283407545,37424.3796422842,37140.8530788824,37792.0665634493,36996.7946481474,36502.5414008239,36465.7321377506,37240.8140136902,37649.8830368261,38517.5656979693,39737.8443419838,40374.5708402772,39094.4243671556,40921.3820943646,42059.683587573,42217.9190616712,42870.246994897,42935.166829622,42661.3739145798,42516.4416151247,42732.0681769646,42611.0501035574,42118.4773740806,42599.0457170655,42953.3388711651,42482.0581135299,42676.3976797588,43202.5570164241,
Least developed countries: UN classification,LDC,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5178.63786434646,5061.35511982968,4923.03491858268,4805.32840653309,4927.53462352041,5064.88742986021,5196.56932297396,5259.71716020431,5343.47413595808,5479.56334335288,5610.45248320692,5775.89501777222,5939.84360748059,6177.07778772884,6487.88757189867,6792.23638278938,7155.27997035721,7475.17392295885,7634.66066329204,7910.20338957482,8101.04680493194,8300.74374798433,8587.28683809414,8947.22693648796,9228.84191329342,9476.39120546769,9720.95629663071,9936.12735191069,10230.9432405852,10173.0457419934,10159.953270776,10298.6572478363,10348.2562086748,10519.0722639783,
Low income,LIC,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5574.72557560606,5482.97267799704,5354.10561340039,5268.86911003725,5367.66128711834,5531.61198308915,5754.89112465651,5867.0652837386,5771.80986757972,5814.07312119906,5855.36939821976,6014.90925554128,6218.07574898818,6403.89230964286,6622.12144303387,6837.22785020497,7087.80724288082,7296.29640164244,7379.91578849369,7675.61373750859,7626.04750839057,7056.79943580493,6804.16468534003,6907.64002853268,6960.13519978635,6963.95065156441,6978.82114659778,6940.96424652121,6945.4941578495,6814.19774183153,6607.01932261608,6562.0988170474,6038.01573010638,5457.91304545178,
Liechtenstein,LIE,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13831.3002511848,14598.7818998667,15079.9122559364,15298.4827255323,16203.3272920827,16048.1001660411,16553.1450066438,15635.675807931,16291.0784967277,17177.0060788994,16658.0637351752,17301.7181427775,18110.0522989178,19037.9584147701,19994.4429068142,21178.7045862163,22407.075293849,23470.7133899077,24392.2385728529,25979.5614458276,28047.8021133909,30279.0206605035,32760.2341108326,34747.4705498773,34541.7186196969,35636.0161075014,37122.96791429,39219.258295415,38492.3046054386,37906.4919858928,39270.6983832458,36098.2631092768,35813.216724419,37328.9840035733,
Lower middle income,LMC,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8517.48193928888,8624.30458049783,8631.02820912403,8764.56158270993,8994.38740196608,9282.77939033324,9385.9313798934,9552.73523300326,9822.18485019745,9972.4142035818,10167.4834404238,10380.8581558156,10769.0643563551,11261.3135013848,11766.1916234634,12404.7913758683,13053.046936872,13451.6079843014,14060.8673618525,14778.7162692587,15267.1275454829,15863.1744042762,16448.2987937406,17147.1836333628,17912.2743975923,18667.7647699045,19443.4062111873,20215.7468441397,20612.5455877255,20015.4616220928,20597.329297123,20990.1949941326,21614.1582642749,22178.09516365,
Low & middle income,LMY,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10880.7346535051,11040.3333387238,11284.9494293597,11511.1773083271,11819.2867092931,12280.8197100258,12649.2716341593,12765.8881082724,12994.2024864182,13414.3355077181,13663.6515110726,14068.9111133236,14617.1279687615,15409.7549504275,16191.7838769658,17181.4134449731,18329.2368463172,19111.6870172196,19597.1954952662,20847.2991671004,21794.765864208,22659.4574806426,23594.6238493941,24493.3880939436,25350.3074913644,26302.8385152667,27383.4939834136,28383.386861403,29117.8820192528,29144.4580729412,30217.0990043249,30723.1088831776,31604.6286183291,32591.379842755,
Lesotho,LSO,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4197.05423287475,4406.72388271686,4488.12072569448,4679.07170762306,4763.92939446653,4950.26422743975,5073.14793899788,5098.52636982378,5090.22430122728,5274.1234125119,5457.06701665035,5509.42630798024,5786.8836225252,5939.37473180528,6206.85047758176,6516.43149792641,6778.97531097942,7139.1540755335,7069.55032547017,7436.780367312,7779.48081295346,8227.30964821552,8376.38980279438,8604.52515870732,8965.27214011317,9352.65715954646,9144.34672736176,9089.59590139879,9051.90038262245,8419.12688400325,8474.37204871219,8219.12316476227,8218.43262866511,8316.55443334614,
Late-demographic dividend,LTE,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13037.6749085998,12618.7002951675,12804.7981132708,12998.2270105999,13480.7124032297,13940.8193041997,14484.5197787204,14592.3720922361,15067.7943010515,15928.2221004347,16539.5068865669,17291.3073049411,18271.4467148109,19421.4746036423,20559.7351973546,22105.9312189701,23976.7741655965,25364.53564719,25917.7912617846,27660.9737319603,29254.4655041518,30728.6747314747,32227.685185159,33580.303236496,34826.67780107,36199.3206222416,37950.123183784,39780.7393754593,41581.8965987078,42589.2923228063,44558.2773141958,45969.1670118087,47484.4186278033,49489.2606677011,
Lithuania,LTU,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38239.5459133412,30483.253261961,29701.6983320361,27209.4958072948,29817.439101651,31367.6174851491,33606.1622152942,36503.1288361112,35917.5146398394,38941.5773546238,42936.1244595837,44334.3852478786,47340.922212338,51970.3785861466,55925.9401518956,60089.220089751,65698.3975914063,68426.0334020493,63311.7969856415,67904.4968542248,70690.6490043293,72487.3695332627,74363.7238706687,75577.5997665628,76801.0214808558,77299.3857573982,80902.192519544,83594.7655795249,87179.7320462365,88532.0964256695,93378.0229577859,93059.6610281119,92573.9347449267,95157.3495066464,
Luxembourg,LUX,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206422.973934496,205698.141797276,215178.86963156,224159.508609269,231340.68195728,229691.069718861,236330.371020041,248960.932785014,260894.910668487,269604.383317435,273507.152706922,276477.524967746,286871.907322955,293339.992089397,289584.432154546,302164.48557041,318423.16780363,313994.598821387,288234.205286024,292710.030350304,291198.569905766,281180.409138183,284406.982038533,282330.395064383,279422.322095591,289159.804652441,283681.966308706,280096.160839026,278531.95039928,275813.632690457,280240.207430894,271040.63664283,262738.786322278,263890.542768963,
Latvia,LVA,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33005.8896623598,23823.662171061,25884.7302873397,27681.7757645885,27958.6457642833,29528.2830380527,31159.6941730547,32140.8308595873,33522.2548774489,36696.7316936879,38855.8911989205,41077.7925793352,44413.3122859232,48058.0757793165,52908.9020444188,56318.1580024776,60569.8539835968,58887.4263329171,57620.2773414247,59342.7942967396,60206.4646637746,63333.8898604543,63542.6000780547,65031.1683479796,66624.5652524446,68654.1104344662,70601.6923990441,72655.9084876075,73185.2969753186,72011.4661965091,79090.3958274739,78930.1045054851,80673.3010465513,81413.0704742626,
"Macao SAR, China",MAC,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128004.826316422,136488.148733176,134711.410811396,133145.541993781,131799.915830241,127576.854812738,122727.65037072,116994.512770006,113427.342364885,118706.515423222,120050.524080077,128917.620186272,145250.107188599,171927.667112662,171261.85303545,176063.877177531,182199.314782739,176209.340562904,179375.550149153,220121.347112855,256171.979202989,269668.963361797,286508.671818979,265582.488659775,203729.356957999,202685.033934702,225496.536276044,235862.240401565,227371.841988761,104630.840633899,127668.256830721,105678.617798218,192411.242651811,207952.902815435,
St. Martin (French part),MAF,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17565.4802003253,16703.5032190985,16122.9776969502,17459.6061137021,15976.7363071972,17522.7854623997,16864.5995056102,17594.0072755088,17563.935129971,17536.5639800506,18329.9837407395,18638.3222026807,19457.4358173793,19682.3959935422,19917.4955185537,20710.8945030344,20974.6943800999,21754.0926647942,22230.4002193423,22868.6012836826,23898.1713355383,24622.6646933458,25344.8386887429,25902.6208403342,26892.2012699952,27106.1031591595,28677.4729530304,29002.8705005963,29259.2154513904,28278.6706293088,29491.311768939,29816.5752984061,30232.1059753619,30863.8439382427,
Monaco,MCO,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31623.3398733246,22743.40289317,22427.7824337134,15823.2017931841,15527.1990096632,14944.3088668773,15157.4557325039,14335.2604352246,13885.9134713598,13658.5926540901,14645.9993904775,15739.5500479521,16542.3557019321,18321.644094919,19552.6580486932,18989.9611965308,18963.6666598592,19999.5865721215,18583.990805481,19014.8474112474,19721.5542348003,19384.0173787927,20959.5318208156,20729.5881543966,20723.9230631182,22126.9407847351,24128.1960368512,26053.1973384274,26679.3911604667,24613.6214885589,27298.0237785181,26756.4634367848,28734.3141127671,29395.2933355913,
Madagascar,MDG,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4078.99401585883,4001.35110860762,3957.51419167428,3820.44908749498,3759.13642924473,3716.5984457312,3725.57878345659,3744.71853704137,3792.64285483973,3835.68682509486,3921.4029674378,3332.76216724109,3532.13297084069,3565.15119557481,3569.22377522683,3651.65440665817,3743.76922015828,3872.93330325039,3612.40322519799,3528.0644063336,3401.07614403883,3321.30139976264,3297.97206650266,3310.04503646468,3319.04846996944,3354.83655692608,3390.82876109117,3404.00372108407,3458.33261464363,3173.64882153595,3213.3098542629,3234.91074781562,3270.15723848632,3305.97888701314,
Maldives,MDV,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33601.6100608787,34565.3219082541,35150.2966723514,36448.4146807753,39520.8081430984,40618.8339551373,41926.4297532779,42898.6867895028,43333.9939902815,42762.5297872298,40055.7717375826,41915.5909495594,46543.314058372,48167.934925791,41966.2635859406,50370.04425331,51846.5711287462,54158.5014279615,48127.3264074688,47622.865742887,48217.3090930221,46052.0441107627,46158.4843001348,46757.0577478152,45552.1100869171,45451.7026950717,45326.3111259456,45912.1804871254,45944.9909899399,30467.835803473,39441.8957487274,44138.8982968791,45905.0473849948,47805.216620208,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36974.145993505,38094.8765284559,38198.5545975064,38030.4503049114,38509.5653310484,38873.9275520143,38872.8145222085,39531.9822064843,39204.7131470819,39278.264530642,39047.7543954236,39014.8257480112,39152.2164751419,40350.4549702339,41030.5866475869,41863.7213390109,42428.8624135185,43179.3604199653,42488.6020587828,43247.0898008622,44392.019397209,45066.2108497191,44655.360049064,45119.7593595274,45536.2657643947,46551.3885256977,47428.3045678415,48362.377771734,48237.2288146094,47483.5057351704,48231.6760141968,49713.517112287,49552.8668926058,51903.7963109919,
Mexico,MEX,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50430.9939262521,50385.5845024114,50052.0599502888,51486.0049518036,48561.051642655,49437.5949252706,49988.8012758833,51867.8083038991,52170.2627433747,53739.9977442896,52912.8049867683,52314.1713473277,51784.1037146705,52313.9871095155,51482.227510918,52198.9306682209,52168.9934637499,51928.8566526808,48458.7337017415,49942.8563922287,50469.7074808579,50566.2667135037,50273.1391640332,51083.6659456281,51302.9423619896,51285.0581958195,51419.0082648418,51377.9719490278,49950.118135227,49432.4171176253,48605.8099800835,48577.374232981,48596.642522115,48617.1410727246,
Marshall Islands,MHL,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11114.4571542033,11286.8478842128,11550.4629521088,11792.7244221448,12113.6208266512,12591.2720041569,12967.716714919,13087.2762821179,13334.46788864,13793.0105884696,14056.3027565768,14479.7492187789,15050.9018515876,15879.5239859141,16696.9520174298,17732.9036937968,18934.646612451,19755.6206081953,20274.7998010833,21585.2678166348,22606.0998110175,23562.3270097171,24580.2194617263,25527.4314921713,26443.518580321,27468.2447738606,28632.1106386902,29728.145111583,30536.9342707271,30619.1263321525,31784.5488975406,32366.1747090221,33262.8581106403,34243.3217443233,
North Macedonia,MKD,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38910.559854671,37763.3460128881,36205.5952298311,37244.6661486675,40173.3370489784,42614.4843107008,41648.9729804441,42127.3440453058,42600.4854727716,43774.8210195936,40833.2686897165,42286.5852370271,45800.8918392918,48311.2219934334,50779.7051000872,52619.3596855769,54016.558550643,55487.2683754153,54101.5427003275,58321.0983892895,56886.8507487372,56598.1637354871,56207.0803243278,57630.9700529806,58982.0451537579,59615.8642262001,59505.3232685524,60513.1337170373,60060.3991777897,58270.1255011688,61549.0238121715,60889.7998787094,61645.2324631276,64987.1496138344,
Mali,MLI,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4814.59212949533,4577.30346250195,4626.11141192222,4703.40232162043,4640.17602253018,4855.32709068014,4969.3293608667,5199.93215145496,5336.78604921437,5174.83990641938,5780.49960433645,5772.25165910109,6092.6982357117,5999.06490895141,6245.3283506551,6458.2832410616,6500.54240199312,6715.75784784423,6817.19673598546,7073.99795239049,7146.69083896933,6935.59274132416,6923.41536375713,7223.43785671967,7424.75390922345,7695.02974268805,7932.73008654632,8058.94047039377,8329.11926012329,8347.58555946803,8033.28620561528,7793.46602065719,7933.69860770663,8053.64371702513,
Malta,MLT,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52512.8288889922,54173.3009834846,55795.9518048134,58227.0636220413,61251.535195684,62588.2103563373,64784.2636492694,67201.8605799873,69606.3083849382,83171.2330069872,81309.1968029949,82601.1907038216,85611.451737939,87176.1758343195,87448.4814125304,88255.8339407592,90143.6746531766,92288.3979847267,90581.5837547926,94149.1623440869,92516.6678029688,92879.5049722962,94753.5427437759,97544.723883033,102174.611093638,102050.787712651,109052.956708455,108103.771531338,105225.628739858,98221.9980750406,107951.737135985,107669.523037162,110759.920471335,112195.535263112,
Myanmar,MMR,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1731.78435068318,1866.027374155,1943.07610035069,2050.84145140115,2154.87884177834,2252.91734347465,2336.78692412375,2427.92482712327,2647.58499749133,2965.62278761904,3255.75074615405,3603.71132096314,4061.96516408248,4570.30390377393,5145.1684692375,5769.48916763243,6407.11936064163,7010.91254679299,7692.10282864199,8353.58985060238,8721.2487973036,9256.90362165494,9929.85373619347,10629.0265239556,11259.1113823979,12060.704035147,12966.671739003,13473.7165119172,14595.2571120443,13360.4995744934,13066.7803993776,13294.5522824574,13270.1510688442,13039.8384924609,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25744.6631542742,26398.7901929225,26419.7535561199,26299.3007808961,26746.5569252855,27203.2483044141,27102.1921590753,27879.511193876,28017.3461996416,28078.3835387026,28149.9379006978,28433.0560847001,28098.1215285493,28910.7674431317,29381.8509359701,30020.5099554792,30765.9184027715,31300.6500900346,31322.3454062448,31904.2839439822,32098.7507171227,32574.7895051551,32187.7016918379,32561.6520489476,32839.5677597497,34074.3056845576,35007.5660531102,35676.4497625588,35595.2560833534,35381.109792453,35573.9297957007,36293.0297035388,36562.118713813,38523.4821645533,
Montenegro,MNE,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55423.1290808052,58190.9889729447,52866.8480803432,54412.6411414056,54741.2245063559,55257.7565559881,56457.5835679143,58802.998477445,61074.3990955513,61236.1554370698,60684.5868774542,62858.7533231852,60434.0869941635,62212.989220858,64011.6179650005,60596.26324295,62386.481875678,59481.3608269212,60147.78039599,61505.6625665347,63158.356750137,64440.4347289755,65743.5727508099,62357.6401002355,72861.002711484,75754.1405134313,80342.5749972267,82463.0602762575,
Mongolia,MNG,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18152.4581624285,16159.177153998,15432.0305913966,15393.8059924908,15953.2623550992,15879.7937616102,16097.7950209733,16218.3539390604,16250.6167915939,15946.9984277239,15949.8960311165,16241.600818674,17027.5527659672,18412.5115474484,19348.8106177269,20604.5901475586,22258.9869217478,23630.5045838133,22841.9672645365,24006.2446679171,26732.7596122868,29320.1807990435,32402.2965260262,34553.8354387793,34930.5370853327,36759.3819743514,37637.7587949428,39389.0222516362,39979.8789252392,38034.2464283571,39709.5599869097,39449.6749518092,41679.6558974505,43211.3323541964,
Northern Mariana Islands,MNP,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1267.89992993292,1150.46117901307,1232.54216414164,1222.38149266916,1170.52628209908,1250.44153685497,1358.60343541614,1459.92372919061,1592.17913124449,1568.69239292171,1727.25171994106,1848.45668025272,1930.96566274471,2057.82426316467,2153.77360282243,2327.82586814083,2465.72917194929,2593.08481132604,2704.08882143229,2837.20224263641,2983.40729917334,3156.01285004053,3293.9285187107,3471.79402143607,3648.23349038411,3704.42691250801,3686.58071760562,3699.46792825539,3672.14354013346,3558.75011498225,3535.58224939175,3517.06372274792,3590.95339175944,3537.85105875046,
Mauritania,MRT,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23863.2203753135,23261.8211242365,23441.2409669022,21957.360071028,23465.3668331452,24488.5121368315,23047.2594106137,23102.7735561037,23284.4454024681,21694.4635376325,21081.612115249,21024.3130944822,22011.4249853043,22592.9469800216,24013.2000093766,27770.8290044571,26703.0064584444,25985.2534833728,25363.4869790847,25262.9084626498,25588.0759728276,26029.8610892595,26649.1550962945,27331.2198139966,28310.8644573571,28198.9189790316,29422.6830556968,29922.8658322081,29929.1497702785,29361.8540615442,28606.923420923,29050.1571333442,29948.3580979016,30496.3029598123,
Mauritius,MUS,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23996.4609205245,25115.56789791,25992.127522685,26572.9166396991,27370.3390158218,28463.9519034748,29574.6973785477,30922.7886089986,31299.7473552098,33483.0769362975,34962.8008772772,34374.7754607593,34690.1604162011,36819.2417156551,37270.6103910377,38601.7217739248,40643.5025615972,41684.0643959691,42570.8630765854,43626.9839323383,45527.3470347344,46523.5305266101,46859.4563608638,48178.9963266859,49269.623017968,51100.7928029986,52514.4374859347,54618.4605629266,55327.7956418186,51339.6629702971,55198.2932371047,55835.0585533233,58426.9720554456,61187.4266985429,
Malawi,MWI,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2647.20193768639,2393.04907837233,2591.08283998885,2365.72587328297,2755.57503777845,2901.72007265119,2945.38454119078,3003.29030234523,3025.65186385285,2999.12284615201,2784.69852210423,2763.08273059816,2844.73640515863,2915.51739165348,2930.54880700808,3028.14786966533,3273.18041605734,3477.40030527716,3720.60029872046,3931.84567826339,4081.15817510098,4090.11269896145,4234.02144691309,4387.9903030231,4424.95748062841,4450.02941217031,4537.77216818587,4579.20419039246,4678.6870933061,4524.65341438347,4642.98350048489,4472.05703668372,4395.18858407538,4337.09598578577,
Malaysia,MYS,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33654.9763659816,35507.6847086481,38022.5394290994,40119.8680831448,42572.1900559292,45182.4627931866,47037.7027120472,42519.9201907661,43904.7184097006,46216.5477624023,45339.6524968028,46406.6090501527,47768.9578338815,49522.6787309128,50637.0981987893,51775.6195199469,53356.0690492136,54299.4109722313,51994.8595093309,54114.9617830762,55330.134675389,56143.4962178072,56588.2149353507,57586.8726782458,59125.3647895076,60720.0203856418,62747.4605294125,63955.9458506042,65049.0754014732,61430.3549029496,62176.271455079,65888.0978696756,66895.2519038272,68973.0384966334,
North America,NAC,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91321.8127340942,93693.2484897584,94744.6387883373,96126.5307984935,96798.604037126,98594.418688683,100621.757539948,103202.96337427,106286.357773523,108827.223772636,109870.379469058,112017.503833461,114476.601901807,117227.691248477,119263.805756406,120296.28718983,121524.277470159,121745.209092057,122749.706791511,126414.934537019,127344.258663563,128067.890629146,129411.954143902,130599.735974452,132191.725428725,132460.897476484,133576.641868791,135638.258217421,137047.256715916,142049.322145179,145559.839372862,144566.833328664,145881.595571845,148693.847655288,
Namibia,NAM,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29592.3849066769,30645.442051516,29270.397000682,28963.6055804733,30196.8738422592,31165.0144887439,32582.5725013268,32051.8457775473,31557.6713945968,31148.6717459234,30843.8813032862,31624.2702359639,32317.2970395674,35349.6021214389,35242.8324289092,36537.8232089902,37536.0663696267,37434.7856734817,36678.7249169347,37868.337263869,37564.5859524701,37134.8971400246,36604.9374770475,38104.8033743957,39903.5218828886,40291.0187226923,38572.5423752341,37629.936032415,36354.1559227401,33579.7607478822,33612.8539847606,33521.5891296162,33853.1178177312,34071.2465333396,
New Caledonia,NCL,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3304.74946947402,3264.81732370335,3170.99073891287,3125.25683967365,3097.01544115703,2999.86179778487,2951.03741467495,3140.4963481686,3035.64437442364,2906.60866244484,3021.2642545524,3081.28512237596,3059.84831041095,2991.75005682513,3119.59080905313,3178.78295383019,3154.38708667656,3269.83131261826,3207.94085583335,3345.69071656657,3289.85878838313,3654.41800627649,3770.02984890139,3944.59600464634,3966.27667503257,4035.46968595351,4080.91190493277,4214.85640650875,4302.80375224768,4329.70503001909,4225.12412845431,4507.02668791239,4397.05251678328,4586.27057206602,
Nigeria,NGA,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8126.59779349371,8260.87149769253,7852.32472594732,7467.34887325144,7240.52235444622,7325.93003658778,7322.10084628265,7293.07499386834,7126.1566997838,7284.45030808925,7516.4799504058,8468.99551929808,8870.85768796713,9463.29469369446,9843.02796816817,10191.9820094679,10610.0495928284,11056.9766916553,11663.0280881748,12293.2827402468,12615.1517072222,12800.526914925,13307.561246343,13822.8566498797,13845.6570255552,13266.0407124797,13023.284544572,12928.0073519328,12864.5744936215,12321.4794403303,12382.0668150572,12219.6270314658,11934.4702021964,11988.2102414366,
