Country,Year,Coffee type,Population,Domestic_Consumption,Import_Consumption,Total_Consumption,Consumption_Per_Capita_kg,Consumption_Per_Capita_g
Rwanda,2013,Arabica,11093340.0,60000.0,,60000.0,0.005408650595762863,5.408650595762863
Rwanda,2014,Arabica,11364757.0,60000.0,,60000.0,0.005279479358863547,5.279479358863546
Rwanda,2015,Arabica,11640022.0,60000.0,,60000.0,0.005154629432830969,5.154629432830969
Rwanda,2016,Arabica,11919183.0,60000.0,,60000.0,0.005033902071979263,5.033902071979263
Rwanda,2017,Arabica,12202060.0,60000.0,,60000.0,0.00491720250515077,4.91720250515077
Rwanda,2018,Arabica,12487996.0,60000.0,,60000.0,0.004804613966884678,4.804613966884678
Rwanda,2019,Arabica,12776103.0,60000.0,,60000.0,0.004696267711680158,4.696267711680158
Sierra Leone,1990,Robusta,4196828.0,540000.0,,540000.0,0.12866860400283262,128.6686040028326
Sierra Leone,1991,Robusta,4246267.0,540000.0,,540000.0,0.12717052413331523,127.17052413331523
Sierra Leone,1992,Robusta,4166366.0,540000.0,,540000.0,0.1296093526108844,129.6093526108844
Sierra Leone,1993,Robusta,4157130.0,300000.0,,300000.0,0.07216517164486076,72.16517164486076
Sierra Leone,1994,Robusta,4173105.0,300000.0,,300000.0,0.07188891724507292,71.88891724507292
Sierra Leone,1995,Robusta,4179179.0,480000.0,,480000.0,0.1148550947446855,114.8550947446855
Sierra Leone,1996,Robusta,4199210.0,480000.0,,480000.0,0.11430721492852226,114.30721492852226
Sierra Leone,1997,Robusta,4253716.0,300000.0,,300000.0,0.07052657018004964,70.52657018004963
Sierra Leone,1998,Robusta,4295785.0,300000.0,,300000.0,0.06983589728070655,69.83589728070655
Sierra Leone,1999,Robusta,4318043.0,300000.0,,300000.0,0.06947591767844831,69.47591767844831
Sierra Leone,2000,Robusta,4423611.0,300000.0,,300000.0,0.06781789809275725,67.81789809275725
Sierra Leone,2001,Robusta,4692716.0,300000.0,,300000.0,0.06392886337038083,63.928863370380824
Sierra Leone,2002,Robusta,4971435.0,300000.0,,300000.0,0.060344749554203166,60.34474955420317
Sierra Leone,2003,Robusta,5177687.0,300000.0,,300000.0,0.057940929994416426,57.94092999441643
Sierra Leone,2004,Robusta,5355717.0,300000.0,,300000.0,0.05601490892816032,56.014908928160324
Sierra Leone,2005,Robusta,5501712.0,300000.0,,300000.0,0.05452848131636116,54.528481316361166
Sierra Leone,2006,Robusta,5624466.0,300000.0,,300000.0,0.05333839692514809,53.338396925148096
Sierra Leone,2007,Robusta,5749352.0,300000.0,,300000.0,0.05217979347933471,52.17979347933471
Sierra Leone,2008,Robusta,5894722.0,300000.0,,300000.0,0.050892985284123664,50.89298528412366
Sierra Leone,2009,Robusta,6055646.0,300000.0,,300000.0,0.04954054447700543,49.540544477005426
Sierra Leone,2010,Robusta,6222714.0,300000.0,,300000.0,0.048210475364929194,48.210475364929195
Sierra Leone,2011,Robusta,6387251.0,300000.0,,300000.0,0.04696856284495474,46.96856284495474
Sierra Leone,2012,Robusta,6551080.0,300000.0,,300000.0,0.04579397595510969,45.793975955109694
Sierra Leone,2013,Robusta,6714051.0,300000.0,,300000.0,0.04468241304690715,44.68241304690715
Sierra Leone,2014,Robusta,6876385.0,300000.0,,300000.0,0.043627574663140586,43.627574663140585
Sierra Leone,2015,Robusta,7037655.0,300000.0,,300000.0,0.042627835550336016,42.627835550336016
Sierra Leone,2016,Robusta,7205328.0,300000.0,,300000.0,0.04163585613312815,41.63585613312815
Sierra Leone,2017,Robusta,7379299.0,300000.0,,300000.0,0.04065426810866452,40.654268108664525
Sierra Leone,2018,Robusta,7554563.0,300000.0,,300000.0,0.03971109910659293,39.711099106592926
Sierra Leone,2019,Robusta,7731991.0,300000.0,,300000.0,0.03879983823054114,38.79983823054114
Slovakia,1993,,,,16560000.0,16560000.0,,
Slovakia,1994,,,,14040000.0,14040000.0,,
Slovakia,1995,,,,13380000.0,13380000.0,,
Slovakia,1996,,,,14640000.0,14640000.0,,
Slovakia,1997,,,,14040000.0,14040000.0,,
Slovakia,1998,,,,14460000.0,14460000.0,,
Slovakia,1999,,,,14940000.0,14940000.0,,
Slovakia,2000,,,,15780000.0,15780000.0,,
Slovakia,2001,,,,17040000.0,17040000.0,,
Slovakia,2002,,,,16500000.0,16500000.0,,
Slovakia,2003,,,,17100000.0,17100000.0,,
Slovakia,2004,,,,16980000.0,16980000.0,,
Slovakia,2005,,,,17580000.0,17580000.0,,
Slovakia,2006,,,,16860000.0,16860000.0,,
Slovakia,2007,,,,21360000.0,21360000.0,,
Slovakia,2008,,,,20460000.0,20460000.0,,
Slovakia,2009,,,,12780000.0,12780000.0,,
Slovakia,2010,,,,20220000.0,20220000.0,,
Slovakia,2011,,,,23280000.0,23280000.0,,
Slovakia,2012,,,,12060000.0,12060000.0,,
Slovakia,2013,,,,19680000.0,19680000.0,,
Slovakia,2014,,,,29880000.0,29880000.0,,
Slovakia,2015,,,,16020000.0,16020000.0,,
Slovakia,2016,,,,13560000.0,13560000.0,,
Slovakia,2017,,,,9120000.0,9120000.0,,
Slovakia,2018,,,,16680000.0,16680000.0,,
Slovakia,2019,,,,13620000.0,13620000.0,,
Slovenia,1992,,1996498.0,,6900000.0,6900000.0,3.456051546257497,3456.051546257497
Slovenia,1993,,1991746.0,,8880000.0,8880000.0,4.4583998160408,4458.3998160408
Slovenia,1994,,1989443.0,,9120000.0,9120000.0,4.584197687493434,4584.197687493434
Slovenia,1995,,1989872.0,,8400000.0,8400000.0,4.22137705339841,4221.37705339841
Slovenia,1996,,1988628.0,,9840000.0,9840000.0,4.948135096156747,4948.135096156747
Slovenia,1997,,1985956.0,,9660000.0,9660000.0,4.864156104163436,4864.156104163436
Slovenia,1998,,1981629.0,,9720000.0,9720000.0,4.905055386250403,4905.055386250403
Slovenia,1999,,1983045.0,,10260000.0,10260000.0,5.173861410104158,5173.8614101041585
Slovenia,2000,,1988925.0,,10380000.0,10380000.0,5.218899656849806,5218.899656849806
Slovenia,2001,,1992060.0,,10980000.0,10980000.0,5.511882172223729,5511.882172223729
Slovenia,2002,,1994530.0,,11280000.0,11280000.0,5.655467704170907,5655.467704170907
Slovenia,2003,,1995733.0,,10020000.0,10020000.0,5.020711688387174,5020.711688387174
Slovenia,2004,,1997012.0,,11100000.0,11100000.0,5.558304106334864,5558.304106334864
Slovenia,2005,,2000474.0,,10860000.0,10860000.0,5.428713394925403,5428.713394925403
Slovenia,2006,,2006868.0,,10560000.0,10560000.0,5.261930530558064,5261.930530558064
Slovenia,2007,,2018122.0,,11700000.0,11700000.0,5.797469132193197,5797.469132193197
Slovenia,2008,,2021316.0,,11640000.0,11640000.0,5.758624579234518,5758.624579234518
Slovenia,2009,,2039669.0,,11880000.0,11880000.0,5.824474461297397,5824.474461297397
Slovenia,2010,,2048583.0,,12300000.0,12300000.0,6.004150185762549,6004.15018576255
Slovenia,2011,,2052843.0,,12480000.0,12480000.0,6.079373824496077,6079.373824496077
Slovenia,2012,,2057159.0,,11100000.0,11100000.0,5.395790991362359,5395.790991362359
Slovenia,2013,,2059953.0,,11040000.0,11040000.0,5.3593455773020064,5359.345577302007
Slovenia,2014,,2061980.0,,11220000.0,11220000.0,5.441371885275318,5441.371885275318
Slovenia,2015,,2063531.0,,11280000.0,11280000.0,5.4663583924835635,5466.358392483564
Slovenia,2016,,2065042.0,,11580000.0,11580000.0,5.607634130443836,5607.6341304438365
Slovenia,2017,,2066388.0,,11400000.0,11400000.0,5.51687292028409,5516.8729202840905
Slovenia,2018,,2073894.0,,13080000.0,13080000.0,6.306976152108064,6306.976152108064
Slovenia,2019,,2088385.0,,12240000.0,12240000.0,5.860988275629254,5860.9882756292545
Spain,1990,,38867322.0,,162840000.0,162840000.0,4.1896377630545265,4189.637763054527
Spain,1991,,38966376.0,,159060000.0,159060000.0,4.081980833937444,4081.980833937444
Spain,1992,,39157685.0,,182700000.0,182700000.0,4.665750797065761,4665.750797065761
Spain,1993,,39361262.0,,163680000.0,163680000.0,4.158403254448498,4158.403254448498
Spain,1994,,39549108.0,,166440000.0,166440000.0,4.20843878451064,4208.438784510639
Spain,1995,,39724050.0,,163920000.0,163920000.0,4.1264674674410085,4126.467467441008
Spain,1996,,39889852.0,,174060000.0,174060000.0,4.3635158134956225,4363.515813495623
Spain,1997,,40057389.0,,178620000.0,178620000.0,4.45910241428866,4459.10241428866
Spain,1998,,40223509.0,,179760000.0,179760000.0,4.469028298848815,4469.028298848815
Spain,1999,,40386875.0,,199440000.0,199440000.0,4.938237979541621,4938.237979541621
Spain,2000,,40567864.0,,179460000.0,179460000.0,4.4236985215686975,4423.698521568697
Spain,2001,,40850412.0,,167700000.0,167700000.0,4.105221753944611,4105.221753944611
Spain,2002,,41431558.0,,169980000.0,169980000.0,4.102669757193297,4102.669757193297
Spain,2003,,42187645.0,,164400000.0,164400000.0,3.896875495183483,3896.875495183483
Spain,2004,,42921895.0,,162300000.0,162300000.0,3.7812869166191287,3781.2869166191285
Spain,2005,,43653155.0,,180420000.0,180420000.0,4.133034599675556,4133.034599675556
Spain,2006,,44397319.0,,181020000.0,181020000.0,4.077273224538626,4077.273224538626
Spain,2007,,45226803.0,,191880000.0,191880000.0,4.242616927842545,4242.616927842545
Spain,2008,,45954106.0,,209100000.0,209100000.0,4.550191880568844,4550.191880568845
Spain,2009,,46362946.0,,201120000.0,201120000.0,4.337946945821778,4337.946945821778
Spain,2010,,46576897.0,,193920000.0,193920000.0,4.163437508514146,4163.437508514146
Spain,2011,,46742697.0,,188940000.0,188940000.0,4.042128762916697,4042.128762916697
Spain,2012,,46773055.0,,206100000.0,206100000.0,4.406383119511864,4406.383119511865
Spain,2013,,46604197.0,,194040000.0,194040000.0,4.163573508197127,4163.573508197127
Spain,2014,,46460733.0,,221760000.0,221760000.0,4.773062878710932,4773.062878710932
Spain,2015,,46422303.0,,211440000.0,211440000.0,4.554707249228889,4554.707249228889
Spain,2016,,46458139.0,,206220000.0,206220000.0,4.438834710964208,4438.834710964208
Spain,2017,,46571232.0,,189060000.0,189060000.0,4.059587687094041,4059.587687094041
Spain,2018,,46782011.0,,185700000.0,185700000.0,3.9694745059163874,3969.4745059163874
Spain,2019,,47118501.0,,195180000.0,195180000.0,4.1423219299782055,4142.321929978206
Sri Lanka,1990,Robusta/Arabica,16352458.0,4000020.0,,4000020.0,0.2446127670837008,244.61276708370082
Sri Lanka,1991,Robusta/Arabica,16475354.0,4020000.0,,4020000.0,0.24400082693215575,244.00082693215575
Sri Lanka,1992,Robusta/Arabica,16739284.0,1680000.0,,1680000.0,0.10036271563347632,100.36271563347631
Sri Lanka,1993,Robusta/Arabica,17025918.0,1200000.0,,1200000.0,0.07048078112440105,70.48078112440105
Sri Lanka,1994,Robusta/Arabica,17275773.0,1200000.0,,1200000.0,0.0694614359658465,69.4614359658465
Sri Lanka,1995,Robusta/Arabica,17564068.0,1200000.0,,1200000.0,0.06832130233155553,68.32130233155553
Sri Lanka,1996,Robusta/Arabica,17905018.0,1200000.0,,1200000.0,0.06702031799130277,67.02031799130278
Sri Lanka,1997,Robusta/Arabica,18248200.0,1200000.0,,1200000.0,0.06575991056652163,65.75991056652163
Sri Lanka,1998,Robusta/Arabica,18596003.0,1800000.0,,1800000.0,0.09679499406404699,96.79499406404699
Sri Lanka,1999,Robusta/Arabica,18944731.0,1800000.0,,1800000.0,0.0950132255770747,95.0132255770747
Sri Lanka,2000,Robusta/Arabica,19293054.0,1800000.0,,1800000.0,0.09329782625394611,93.29782625394611
Sri Lanka,2001,Robusta/Arabica,19600362.0,1800000.0,,1800000.0,0.09183503855694093,91.83503855694093
Sri Lanka,2002,Robusta/Arabica,19805752.0,1800000.0,,1800000.0,0.09088268902892453,90.88268902892453
Sri Lanka,2003,Robusta/Arabica,19951521.0,1800000.0,,1800000.0,0.09021868558291872,90.21868558291872
Sri Lanka,2004,Robusta/Arabica,20087605.0,1800000.0,,1800000.0,0.0896074967623069,89.60749676230691
Sri Lanka,2005,Robusta/Arabica,20216524.0,1800000.0,,1800000.0,0.08903607761650816,89.03607761650815
Sri Lanka,2006,Robusta/Arabica,20352411.0,1800000.0,,1800000.0,0.08844161018564337,88.44161018564337
Sri Lanka,2007,Robusta/Arabica,20492545.0,1800000.0,,1800000.0,0.08783682065843945,87.83682065843945
Sri Lanka,2008,Robusta/Arabica,20629378.0,1800000.0,,1800000.0,0.08725420611324297,87.25420611324297
Sri Lanka,2009,Robusta/Arabica,20756435.0,1800000.0,,1800000.0,0.08672009427437805,86.72009427437804
Sri Lanka,2010,Robusta/Arabica,20879089.0,2100000.0,,2100000.0,0.10057910093682727,100.57910093682727
Sri Lanka,2011,Robusta/Arabica,21009048.0,2100000.0,,2100000.0,0.09995693284150714,99.95693284150714
Sri Lanka,2012,Robusta/Arabica,21169458.0,2100000.0,,2100000.0,0.09919951658658431,99.19951658658431
Sri Lanka,2013,Robusta/Arabica,20585000.0,2100000.0,,2100000.0,0.10201603109059995,102.01603109059995
Sri Lanka,2014,Robusta/Arabica,20778000.0,2100000.0,,2100000.0,0.10106843777071903,101.06843777071903
Sri Lanka,2015,Robusta/Arabica,20970000.0,2100000.0,,2100000.0,0.10014306151645208,100.14306151645208
Sri Lanka,2016,Robusta/Arabica,21209000.0,2100000.0,,2100000.0,0.0990145692866236,99.0145692866236
Sri Lanka,2017,Robusta/Arabica,21453000.0,2100000.0,,2100000.0,0.09788840721577402,97.88840721577402
Sri Lanka,2018,Robusta/Arabica,21670000.0,2100000.0,,2100000.0,0.09690816797415783,96.90816797415783
Sri Lanka,2019,Robusta/Arabica,21803000.0,2100000.0,,2100000.0,0.09631702059349631,96.31702059349631
Sweden,1990,,8558835.0,,101340000.0,101340000.0,11.840396502561388,11840.396502561389
Sweden,1991,,8617375.0,,96240000.0,96240000.0,11.168134147579744,11168.134147579744
Sweden,1992,,8668067.0,,98040000.0,98040000.0,11.310480179721731,11310.480179721731
Sweden,1993,,8718561.0,,97080000.0,97080000.0,11.134865031052716,11134.865031052715
Sweden,1994,,8780745.0,,100140000.0,100140000.0,11.404499276542024,11404.499276542025
Sweden,1995,,8826939.0,,72240000.0,72240000.0,8.18403752421989,8184.037524219891
Sweden,1996,,8840998.0,,77880000.0,77880000.0,8.808960255391982,8808.960255391981
Sweden,1997,,8846062.0,,74460000.0,74460000.0,8.417304784886202,8417.304784886202
Sweden,1998,,8850974.0,,74880000.0,74880000.0,8.460085861736799,8460.0858617368
Sweden,1999,,8857874.0,,76740000.0,76740000.0,8.66347839221917,8663.478392219171
Sweden,2000,,8872109.0,,70380000.0,70380000.0,7.932724902275209,7932.7249022752085
Sweden,2001,,8895960.0,,75060000.0,75060000.0,8.437537938569868,8437.537938569867
Sweden,2002,,8924958.0,,73440000.0,73440000.0,8.22861015144273,8228.61015144273
Sweden,2003,,8958229.0,,70680000.0,70680000.0,7.8899523555381315,7889.952355538131
Sweden,2004,,8993531.0,,74040000.0,74040000.0,8.232584065146382,8232.584065146382
Sweden,2005,,9029572.0,,70200000.0,70200000.0,7.774454868957244,7774.454868957245
Sweden,2006,,9080505.0,,78900000.0,78900000.0,8.688944062031792,8688.944062031793
Sweden,2007,,9148092.0,,74640000.0,74640000.0,8.159078417663487,8159.078417663487
Sweden,2008,,9219637.0,,76320000.0,76320000.0,8.277983178730356,8277.983178730356
Sweden,2009,,9298515.0,,67980000.0,67980000.0,7.310844796185197,7310.844796185197
Sweden,2010,,9378126.0,,73260000.0,73260000.0,7.8117952349968425,7811.795234996843
Sweden,2011,,9449213.0,,67500000.0,67500000.0,7.143452052567764,7143.452052567764
Sweden,2012,,9519374.0,,69540000.0,69540000.0,7.305102205250051,7305.102205250051
Sweden,2013,,9600379.0,,70500000.0,70500000.0,7.343460086315343,7343.460086315343
Sweden,2014,,9696110.0,,99120000.0,99120000.0,10.222656302372807,10222.656302372807
Sweden,2015,,9799186.0,,97380000.0,97380000.0,9.937560119789541,9937.560119789541
Sweden,2016,,9923085.0,,107880000.0,107880000.0,10.871619057984487,10871.619057984488
Sweden,2017,,10057698.0,,103560000.0,103560000.0,10.296590730801421,10296.590730801421
Sweden,2018,,10175214.0,,100980000.0,100980000.0,9.924115600910211,9924.11560091021
Sweden,2019,,10278887.0,,106140000.0,106140000.0,10.326020706327446,10326.020706327447
Switzerland,1990,,6715519.0,,54420000.0,54420000.0,8.103617903545505,8103.617903545505
Switzerland,1991,,6799978.0,,56940000.0,56940000.0,8.373556502682803,8373.556502682803
Switzerland,1992,,6875364.0,,59700000.0,59700000.0,8.683176628902848,8683.176628902847
Switzerland,1993,,6938265.0,,52140000.0,52140000.0,7.514847011464682,7514.8470114646825
Switzerland,1994,,6993795.0,,56640000.0,56640000.0,8.098607408424181,8098.607408424181
Switzerland,1995,,7040687.0,,56100000.0,56100000.0,7.967972443598189,7967.972443598189
Switzerland,1996,,7071850.0,,55320000.0,55320000.0,7.822564109815677,7822.5641098156775
Switzerland,1997,,7088906.0,,42720000.0,42720000.0,6.026317742117048,6026.3177421170485
Switzerland,1998,,7110001.0,,48660000.0,48660000.0,6.843880893968932,6843.8808939689325
Switzerland,1999,,7143991.0,,51780000.0,51780000.0,7.248049444631159,7248.0494446311595
Switzerland,2000,,7184250.0,,49620000.0,49620000.0,6.906775237498695,6906.775237498695
Switzerland,2001,,7229854.0,,48960000.0,48960000.0,6.771920982083456,6771.920982083456
Switzerland,2002,,7284753.0,,49260000.0,49260000.0,6.762068665883387,6762.0686658833865
Switzerland,2003,,7339001.0,,51120000.0,51120000.0,6.965525689395601,6965.5256893956
Switzerland,2004,,7389625.0,,43320000.0,43320000.0,5.862273119407277,5862.273119407277
Switzerland,2005,,7437115.0,,65940000.0,65940000.0,8.866341316491678,8866.341316491678
Switzerland,2006,,7483934.0,,55920000.0,55920000.0,7.472006033190565,7472.006033190565
Switzerland,2007,,7551117.0,,59340000.0,59340000.0,7.858440016225414,7858.440016225414
Switzerland,2008,,7647675.0,,68940000.0,68940000.0,9.014504408202493,9014.504408202492
Switzerland,2009,,7743831.0,,57960000.0,57960000.0,7.484667472727646,7484.667472727646
Switzerland,2010,,7824909.0,,60720000.0,60720000.0,7.759834651112237,7759.834651112236
Switzerland,2011,,7912398.0,,62040000.0,62040000.0,7.840859370319845,7840.859370319845
Switzerland,2012,,7996861.0,,62820000.0,62820000.0,7.85558233411835,7855.5823341183495
Switzerland,2013,,8089346.0,,67380000.0,67380000.0,8.3294743481117,8329.4743481117
Switzerland,2014,,8188649.0,,61680000.0,61680000.0,7.53237805161755,7532.37805161755
Switzerland,2015,,8282396.0,,65760000.0,65760000.0,7.939731449691611,7939.7314496916115
Switzerland,2016,,8373338.0,,63960000.0,63960000.0,7.638530774704186,7638.530774704186
Switzerland,2017,,8451840.0,,53640000.0,53640000.0,6.346547024079964,6346.547024079964
Switzerland,2018,,8514329.0,,70200000.0,70200000.0,8.244924526642087,8244.924526642088
Switzerland,2019,,8575280.0,,64380000.0,64380000.0,7.507626573126475,7507.626573126476
Tanzania,1990,Arabica/Robusta,26110207.0,240000.0,,240000.0,0.009191807632930678,9.191807632930677
Tanzania,1991,Arabica/Robusta,26780436.0,210000.0,,210000.0,0.007841545223535569,7.841545223535569
Tanzania,1992,Arabica/Robusta,27457588.0,1152000.0,,1152000.0,0.04195561532935813,41.95561532935813
Tanzania,1993,Arabica/Robusta,28332692.0,1050000.0,,1050000.0,0.03705966238576977,37.05966238576977
Tanzania,1994,Arabica/Robusta,29442356.0,1050000.0,,1050000.0,0.035662906867915053,35.662906867915055
Tanzania,1995,Arabica/Robusta,30383497.0,816000.0,,816000.0,0.02685668473250462,26.856684732504622
Tanzania,1996,Arabica/Robusta,30945762.0,996000.0,,996000.0,0.032185344151486724,32.185344151486724
Tanzania,1997,Arabica/Robusta,31578089.0,1020000.0,,1020000.0,0.03230087799169861,32.30087799169861
Tanzania,1998,Arabica/Robusta,32420458.0,1020000.0,,1020000.0,0.03146161599567779,31.46161599567779
Tanzania,1999,Arabica/Robusta,33300330.0,840000.0,,840000.0,0.02522497524799304,25.22497524799304
Tanzania,2000,Arabica/Robusta,34260139.0,900000.0,,900000.0,0.026269595695452373,26.269595695452374
Tanzania,2001,Arabica/Robusta,35198299.0,900000.0,,900000.0,0.025569417431223027,25.569417431223027
Tanzania,2002,Arabica/Robusta,36121304.0,900000.0,,900000.0,0.024916044005498805,24.916044005498804
Tanzania,2003,Arabica/Robusta,37089555.0,1620000.0,,1620000.0,0.043678065158775835,43.67806515877584
Tanzania,2004,Arabica/Robusta,38109668.0,2220000.0,,2220000.0,0.058252934662144,58.252934662144
Tanzania,2005,Arabica/Robusta,39182076.0,2820000.0,,2820000.0,0.07197168419560004,71.97168419560005
Tanzania,2006,Arabica/Robusta,40294902.0,2820000.0,,2820000.0,0.06998403917200245,69.98403917200245
Tanzania,2007,Arabica/Robusta,41435512.0,2820000.0,,2820000.0,0.06805756376317976,68.05756376317976
Tanzania,2008,Arabica/Robusta,42570728.0,2820000.0,,2820000.0,0.06624270085303685,66.24270085303685
Tanzania,2009,Arabica/Robusta,43633982.0,2820000.0,,2820000.0,0.06462852737116681,64.62852737116681
Tanzania,2010,Arabica/Robusta,44758488.0,2820000.0,,2820000.0,0.06300480927773967,63.004809277739675
Tanzania,2011,Arabica/Robusta,46029367.0,3537000.0,,3537000.0,0.07684224725488839,76.84224725488839
Tanzania,2012,Arabica/Robusta,47374260.0,4302000.0,,4302000.0,0.09080880630114328,90.80880630114328
Tanzania,2013,Arabica/Robusta,48824128.0,4408020.0,,4408020.0,0.09028364008876923,90.28364008876923
Tanzania,2014,Arabica/Robusta,50351512.0,4603020.0,,4603020.0,0.09141771154756981,91.41771154756981
Tanzania,2015,Arabica/Robusta,52020962.0,5523000.0,,5523000.0,0.10616874020899499,106.16874020899499
Tanzania,2016,Arabica/Robusta,53824013.0,5478000.0,,5478000.0,0.10177613475234558,101.77613475234558
Tanzania,2017,Arabica/Robusta,55652890.0,5500020.0,,5500020.0,0.09882721274672349,98.82721274672349
Tanzania,2018,Arabica/Robusta,57437145.0,5520000.0,,5520000.0,0.09610505536095153,96.10505536095152
Tanzania,2019,Arabica/Robusta,59174891.0,5700000.0,,5700000.0,0.09632463877288765,96.32463877288765
Thailand,1990,Robusta/Arabica,54738329.0,11280000.0,,11280000.0,0.20607132526825947,206.07132526825947
Thailand,1991,Robusta/Arabica,55637434.0,13200000.0,,13200000.0,0.23725033760543307,237.25033760543306
Thailand,1992,Robusta/Arabica,56528834.0,13980000.0,,13980000.0,0.2473074183698889,247.3074183698889
Thailand,1993,Robusta/Arabica,57408198.0,15000000.0,,15000000.0,0.2612867242410222,261.28672424102217
Thailand,1994,Robusta/Arabica,58260854.0,16980000.0,,16980000.0,0.2914478390584525,291.44783905845253
Thailand,1995,Robusta/Arabica,59098232.0,25020000.0,,25020000.0,0.4233629188771671,423.3629188771671
Thailand,1996,Robusta/Arabica,59920064.0,19980000.0,,19980000.0,0.33344423664166983,333.4442366416698
Thailand,1997,Robusta/Arabica,60724584.0,23400000.0,,23400000.0,0.38534640270240467,385.34640270240465
Thailand,1998,Robusta/Arabica,61522630.0,25980000.0,,25980000.0,0.42228363774435523,422.28363774435525
Thailand,1999,Robusta/Arabica,62299043.0,25980000.0,,25980000.0,0.41702085215016865,417.02085215016865
Thailand,2000,Robusta/Arabica,63007815.0,30000000.0,,30000000.0,0.47613141322231217,476.1314132223122
Thailand,2001,Robusta/Arabica,63651141.0,30000000.0,,30000000.0,0.4713191237215999,471.3191237215999
Thailand,2002,Robusta/Arabica,64266437.0,30000000.0,,30000000.0,0.46680664745736566,466.80664745736567
Thailand,2003,Robusta/Arabica,64868166.0,30000000.0,,30000000.0,0.46247646341658555,462.47646341658555
Thailand,2004,Robusta/Arabica,65452047.0,30000000.0,,30000000.0,0.45835082896643403,458.35082896643405
Thailand,2005,Robusta/Arabica,66017420.0,30000000.0,,30000000.0,0.45442551375076456,454.42551375076454
Thailand,2006,Robusta/Arabica,66567687.0,30000000.0,,30000000.0,0.45066910616858297,450.66910616858297
Thailand,2007,Robusta/Arabica,67102394.0,33000000.0,,33000000.0,0.4917857327117122,491.7857327117122
Thailand,2008,Robusta/Arabica,67619830.0,36000000.0,,36000000.0,0.5323882062406842,532.3882062406842
Thailand,2009,Robusta/Arabica,68121080.0,42000000.0,,42000000.0,0.6165492385029715,616.5492385029715
Thailand,2010,Robusta/Arabica,68579447.0,46500000.0,,46500000.0,0.6780457124420965,678.0457124420966
Thailand,2011,Robusta/Arabica,69007208.0,66000000.0,,66000000.0,0.9564218277024047,956.4218277024047
Thailand,2012,Robusta/Arabica,69436098.0,67800000.0,,67800000.0,0.9764373568341931,976.4373568341931
Thailand,2013,Robusta/Arabica,69845114.0,72000000.0,,72000000.0,1.0308523513899626,1030.8523513899625
Thailand,2014,Robusta/Arabica,70216367.0,75000000.0,,75000000.0,1.068127036535513,1068.127036535513
Thailand,2015,Robusta/Arabica,70540795.0,78000000.0,,78000000.0,1.1057431377120148,1105.743137712015
Thailand,2016,Robusta/Arabica,70859841.0,81000000.0,,81000000.0,1.1431016335472726,1143.1016335472725
Thailand,2017,Robusta/Arabica,71160187.0,82500000.0,,82500000.0,1.1593561439067044,1159.3561439067043
Thailand,2018,Robusta/Arabica,71376079.0,84000000.0,,84000000.0,1.176864870932459,1176.8648709324589
Thailand,2019,Robusta/Arabica,71522271.0,84000000.0,,84000000.0,1.1744593512697605,1174.4593512697606
Timor-Leste,2010,Arabica,1084679.0,29400.0,,29400.0,0.027104793215319924,27.104793215319923
Timor-Leste,2011,Arabica,1110207.0,29400.0,,29400.0,0.0264815480356366,26.4815480356366
Timor-Leste,2012,Arabica,1134885.0,29400.0,,29400.0,0.025905708507910494,25.905708507910493
Timor-Leste,2013,Arabica,1158695.0,29400.0,,29400.0,0.025373372630416113,25.373372630416114
Timor-Leste,2014,Arabica,1181903.0,29400.0,,29400.0,0.02487513780741736,24.87513780741736
Timor-Leste,2015,Arabica,1205131.0,29400.0,,29400.0,0.02439568810361695,24.39568810361695
Timor-Leste,2016,Arabica,1228312.0,29400.0,,29400.0,0.023935286800096392,23.935286800096392
Timor-Leste,2017,Arabica,1251703.0,29400.0,,29400.0,0.02348799994886966,23.48799994886966
Timor-Leste,2018,Arabica,1275959.0,29400.0,,29400.0,0.023041492712540135,23.041492712540133
Timor-Leste,2019,Arabica,1300945.0,29400.0,,29400.0,0.022598956912090826,22.598956912090827
Togo,1990,Robusta,3998761.0,60000.0,,60000.0,0.01500464768962186,15.00464768962186
Togo,1991,Robusta,4115560.0,60000.0,,60000.0,0.014578817949440659,14.578817949440658
Togo,1992,Robusta,4233617.0,60000.0,,60000.0,0.01417227869219157,14.17227869219157
Togo,1993,Robusta,4207453.0,60000.0,,60000.0,0.014260408850675218,14.260408850675217
Togo,1994,Robusta,4222940.0,60000.0,,60000.0,0.014208110936930196,14.208110936930197
Togo,1995,Robusta,4410832.0,60000.0,,60000.0,0.013602875829321997,13.602875829321997
Togo,1996,Robusta,4577860.0,60000.0,,60000.0,0.01310656070740477,13.10656070740477
Togo,1997,Robusta,4725030.0,60000.0,,60000.0,0.01269833207408207,12.69833207408207
Togo,1998,Robusta,4860913.0,120000.0,,120000.0,0.024686720375369814,24.686720375369813
Togo,1999,Robusta,5000269.0,120000.0,,120000.0,0.02399870886946282,23.99870886946282
Togo,2000,Robusta,5140037.0,120000.0,,120000.0,0.02334613544610671,23.34613544610671
Togo,2001,Robusta,5277382.0,120000.0,,120000.0,0.0227385472569543,22.7385472569543
Togo,2002,Robusta,5413274.0,120000.0,,120000.0,0.022167730656161132,22.167730656161133
Togo,2003,Robusta,5552167.0,120000.0,,120000.0,0.021613182744683292,21.613182744683293
